year,X4,X6,X8,X9,X11,X12,X13,X15,X16
2016,3066.3,631.1,32676.5493,9524.4,4918.1,2140.4,4047.6,8087.2,9524.4
2017,2526.6,3000.4,33018.2821,8187.6,3402.4,1660.8,3300.0,10999.2,8187.6
2018,2862.0,1497.8,36670.1478,8930.2,3351.7,1891.3,3687.3,11668.0,8930.2
1999,1.897,0.362,9.59,58.846,0.036,0.975,9.418,1.595,58.846
2000,3.343,1.289,10.82,70.246,5.269,2.517,12.081,2.665,70.246
2001,3.041,1.278,9.534,70.958,3.467,2.375,12.181,3.56,70.958
2002,1.042,-1.224,3.8408,42.872,2.396,0.464,7.935,2.066,42.872
2003,3.96,1.738,14.2411,55.997,0.185,3.402,11.863,4.17,55.997
2004,4.102,2.106,46.235,69.999,1.054,3.468,12.475,5.478,69.999
2005,3.841,2.055,30.209,79.529,0.764,3.158,13.432,6.892,79.529
2006,4.492,2.486,20.0549,67.303,0.627,3.826,14.074,8.764,67.303
2007,5.525,3.402,23.3019,78.399,0.494,5.053,15.697,11.409,78.399
2008,7.104,4.379,13.8653,90.668,0.019,6.666,18.346,15.102,90.668
2009,5.849,3.757,27.7134,81.078,0.006,5.434,16.493,18.059,81.078
2010,3.702,2.138,22.8516,83.362,0.0,3.336,14.291,19.395,83.362
2011,2.33,1.35,23.3593,89.383,0.0,2.052,13.665,20.133,89.383
2012,3.265,1.67,23.2346,103.064,0.0,2.732,15.722,21.191,103.064
2013,3.361,1.467,28.4955,100.772,0.0,2.609,16.205,21.916,100.772
2014,3.405,2.484,58.3758,112.181,5.0,2.548,17.628,24.273,112.181
2015,7.392,4.414,57.3317,148.212,0.005,6.285,26.2,28.682,148.212
2016,0.107,-3.214,41.2079,148.472,18.413,-1.441,23.33,18.249,148.472
2017,6.925,2.277,51.7132,194.519,38.855,4.246,36.289,20.435,194.519
1999,369.437,91.201,1071.07,3140.226,314.707,160.047,685.498,547.88,3140.226
2000,249.024,28.492,468.3413,3275.95,322.23,42.618,589.685,567.564,3275.95
2001,185.924,-19.458,713.8421,3211.089,218.053,-22.431,538.959,537.724,3211.089
2002,252.343,14.843,718.1131,3343.736,370.091,63.987,614.145,538.55,3343.736
1999,0.579,0.121,5.5834,7.084,0.01,0.119,3.32,-46.454,7.084
2000,-1.371,-1.354,14.3693,2.829,0.0,-1.785,1.418,-47.808,2.829
2001,-2.622,-2.995,10.028,9.135,0.0,-3.039,4.125,-50.944,9.135
2002,-1.963,-6.011,8.1677,5.368,1.205,-2.243,2.551,-56.962,5.368
2003,-2.077,-2.602,6.0887,7.418,1.17,-2.489,3.017,-59.615,7.418
2004,-2.726,-3.176,36.2435,4.911,0.814,-3.069,2.064,-63.052,4.911
2005,-3.513,-3.791,25.0792,7.184,1.144,-3.863,2.858,-67.363,7.184
2006,-3.62,-4.009,28.2174,6.66,2.679,-4.003,2.684,-71.955,6.66
2007,-3.476,-5.199,48.4025,18.474,4.814,-4.45,5.887,-77.826,18.474
2008,-5.618,-7.309,43.9992,17.211,3.508,-6.272,5.12,-87.575,17.211
2009,-3.512,-5.449,13.3004,19.102,3.418,-4.097,5.876,-93.502,19.102
2010,-1.158,-9.128,8.062,14.632,0.005,-1.693,5.968,-103.015,14.632
2013,-1.36,-0.683,2.1952,0.391,0.0,-1.544,0.173,-103.697,0.391
2014,-0.735,-0.106,2.3574,0.649,0.0,-0.917,0.383,-104.232,0.649
2015,-0.98,-0.901,1.395,0.786,0.0,-1.174,0.054,-105.253,0.786
2016,-1.437,-1.595,1.096,0.193,0.2,-1.621,-0.229,-106.848,0.193
1999,335.7,134.2,927.6864,2082.0,337.0,200.8,335.7,484.8,2082.0
2000,174.2,-70.3,787.0958,2177.2,609.2,3.4,174.2,414.5,2177.2
2001,96.4,-43.4,771.9648,2152.8,852.2,-111.4,466.2,401.9,2152.8
2002,105.9,-118.6,575.3271,2224.1,856.7,-88.8,466.1,205.6,2224.1
2003,193.3,13.5,730.335,2444.8,906.9,-8.9,510.8,220.3,2444.8
2004,212.3,-15.3,908.4497,2723.8,989.6,7.1,553.6,202.4,2723.8
2005,151.7,-5.9,1194.9769,2975.3,969.1,8.3,517.7,146.1,2975.3
2006,284.5,-52.6,1591.613,3334.4,1031.7,127.0,667.8,15.5,3334.4
2007,403.5,125.0,951.6555,3506.0,1124.6,226.1,794.5,198.6,3506.0
2008,74.2,-135.9,1061.0145,3620.3,1596.3,-130.4,444.2,-134.9,3620.3
2009,531.2,121.6,1230.025,3399.8,1699.2,312.0,876.9,75.0,3399.8
2010,715.3,251.1,2036.5316,3832.3,1313.0,484.8,1069.8,298.9,3832.3
2011,734.7,244.5,2663.8178,4317.8,1099.0,487.8,1145.3,420.6,4317.8
2012,796.0,316.0,3032.5449,4657.0,871.0,532.0,1212.0,691.0,4657.0
2013,916.0,508.0,5043.894,4964.0,754.0,646.0,1373.0,1424.0,4964.0
2014,1226.0,605.0,7857.3046,5368.0,686.0,932.0,1733.0,1834.0,5368.0
2015,1650.0,848.0,10077.8393,5598.0,571.0,1330.0,2217.0,2587.0,5598.0
2016,1829.0,814.0,10942.8934,5931.0,2645.0,1466.0,2419.0,3263.0,5931.0
2017,1750.0,1034.0,9046.2141,7933.0,2262.0,1378.0,2672.0,4074.0,7933.0
2018,1173.0,437.0,7496.3549,8264.0,1617.0,775.0,2071.0,4086.0,8264.0
1999,7.091,2.293,22.2913,49.917,10.417,3.116,23.555,49.114,49.917
2000,8.365,2.792,29.382,51.447,7.4,4.246,24.005,51.906,51.447
2001,10.389,9.754,64.2284,57.605,17.125,5.82,26.397,61.66,57.605
2002,10.166,2.589,38.385,59.533,10.337,5.782,24.681,64.249,59.533
2003,11.669,5.057,77.248,62.803,4.287,6.923,26.985,68.9,62.803
2004,13.388,6.47,79.2975,66.081,2.936,8.596,30.069,74.479,66.081
2005,18.087,8.958,127.3346,72.089,2.529,12.698,34.359,82.318,72.089
2006,19.343,10.765,145.6848,81.02,11.399,14.338,37.453,90.816,81.02
2007,24.019,14.006,238.875,88.54,0.0,18.797,42.991,103.535,88.54
2008,29.326,15.667,191.0928,95.895,0.0,22.973,48.9,117.021,95.895
2009,33.156,16.843,308.3256,100.643,0.0,25.993,52.494,131.769,100.643
2010,38.018,20.952,361.7914,108.569,0.0,30.977,57.955,131.286,108.569
2011,44.712,26.038,484.3037,117.704,0.0,38.168,66.551,153.618,117.704
2012,41.236,23.629,396.116,119.062,0.0,33.626,63.75,152.63,119.062
2013,46.536,26.582,590.13,131.993,0.0,37.944,71.654,174.362,131.993
2014,49.54,27.808,650.4391,140.762,0.0,40.817,77.241,196.461,140.762
2015,51.333,28.925,695.3088,145.733,0.0,42.51,79.804,219.799,145.733
2016,48.079,27.581,925.1328,143.487,0.0,39.126,76.583,239.472,143.487
2017,49.951,36.593,1157.7816,146.595,0.0,41.274,79.431,266.979,146.595
2018,50.829,34.255,1373.2212,152.448,0.0,41.707,80.9,291.761,152.448
1999,178.838,86.29,1207.5528,1975.928,225.173,146.502,1034.562,569.469,1975.928
2000,200.808,103.184,1525.5599,2247.163,340.948,164.233,1177.988,633.231,2247.163
2001,226.381,110.376,2068.9633,2494.18,321.183,189.066,1314.066,718.508,2494.18
2002,277.843,137.665,2776.7847,2650.976,320.181,234.428,1337.861,819.503,2650.976
2003,319.582,162.153,3430.7324,2891.417,320.587,273.791,1487.958,994.818,2891.417
2004,284.095,141.77,3946.4187,3257.996,121.246,236.512,1695.057,1119.025,3257.996
2005,388.636,210.901,4116.5973,3531.231,124.084,334.652,1827.481,1292.183,3531.231
2006,430.853,205.321,4716.961,3772.001,122.322,371.192,1882.773,1470.259,3772.001
2007,172.271,78.264,2430.833,1541.581,2.077,143.447,831.281,592.011,1541.581
2008,191.024,228.154,2665.7881,1443.456,0.683,168.526,762.079,665.355,1443.456
2009,216.115,119.374,2719.8922,1433.98,0.429,192.874,758.443,733.757,1433.98
2010,262.0,155.31,3720.1965,1598.464,150.241,235.342,863.963,832.605,1598.464
1999,2585.106,404.117,12923.3075,37478.079,4992.148,1673.32,11226.008,5132.526,37478.079
2000,2834.0,765.0,11481.75,36762.0,5942.0,1833.0,11464.0,5241.0,36762.0
2001,2813.0,501.0,11701.25,37931.0,5336.0,1787.0,11837.0,5414.0,37931.0
2002,2755.0,485.0,7998.0,35626.0,5257.0,1789.0,11351.0,4697.0,35626.0
2003,2241.0,556.0,8596.48,35436.0,4804.0,1272.0,11099.0,4858.0,35436.0
2004,2619.0,444.0,8419.84,39897.0,6649.0,1518.0,12287.0,4987.0,39897.0
2005,2385.0,446.0,9305.5,40358.0,6278.0,1238.0,12467.0,5215.0,40358.0
1999,1187.0,460.0,9032.7831,7324.0,1011.0,710.0,1629.0,4151.0,7324.0
2000,1549.0,618.0,10868.9242,9148.0,3195.0,988.0,2035.0,4270.0,9148.0
2001,1945.0,5.0,11530.0089,12626.0,2884.0,1052.0,2627.0,3944.0,12626.0
2002,1891.0,374.0,9489.7944,12327.0,3187.0,1056.0,2579.0,3762.0,12327.0
2003,1952.0,167.0,17145.248,13640.0,7604.0,1029.0,2838.0,4049.0,13640.0
2004,2831.0,258.0,18141.3672,24885.0,6345.0,1494.0,4682.0,3819.0,24885.0
2005,2562.0,129.0,15230.165,20320.0,5265.0,1482.0,4191.0,2651.0,20320.0
2006,3956.0,1786.0,17874.3227,23641.0,5476.0,2913.0,5651.0,4058.0,23641.0
1999,-0.888,-0.447,32.76,12.44,0.0,-0.95,4.996,0.585,12.44
2000,4.152,1.538,78.81,17.958,0.0,2.213,10.979,2.122,17.958
2001,5.33,1.781,58.41,21.989,0.0,2.588,13.172,3.903,21.989
2002,5.408,1.13,28.7775,21.924,0.0,1.735,13.582,5.033,21.924
1999,560.962,33.836,1594.7674,5507.844,1747.99,364.098,2384.045,453.715,5507.844
2000,598.877,29.082,570.4099,5446.945,2012.31,403.783,2384.628,454.183,5446.945
2001,379.319,15.205,1101.2426,5273.479,1965.716,200.751,2195.169,419.668,5273.479
2002,414.139,150.334,1140.37,4827.502,2090.178,283.092,2009.347,544.917,4827.502
2003,367.051,116.017,1074.8624,4710.912,1982.558,254.593,1901.885,635.359,4710.912
2004,303.478,83.694,1715.9632,4613.551,1164.725,211.11,1789.111,744.042,4613.551
2005,249.684,60.666,1354.785,4377.305,953.463,169.121,1632.241,690.438,4377.305
2006,263.3,106.202,1732.8058,4228.249,657.583,189.93,1515.148,887.424,4228.249
2007,271.572,114.487,1510.7745,4168.344,757.533,202.853,1451.898,1049.956,4168.344
1999,180.998,62.579,970.1244,937.645,277.57,107.097,273.297,595.31,937.645
2000,200.257,90.574,1059.2663,1049.632,330.766,127.953,288.527,614.574,1049.632
2001,172.13,110.628,1082.1243,1052.307,207.378,96.697,271.227,622.615,1052.307
2002,142.901,58.156,1064.3017,1081.157,247.789,72.184,249.722,616.83,1081.157
2003,190.0,81.0,1424.25,1233.0,330.0,117.0,314.0,676.0,1233.0
2004,245.0,101.0,1836.786,1494.0,214.0,165.0,373.0,732.0,1494.0
2005,266.0,126.0,2386.56,1602.0,296.0,182.0,406.0,820.0,1602.0
2006,230.0,122.0,1888.884,1607.0,401.0,145.0,376.0,824.0,1607.0
2007,259.0,142.0,2190.384,1681.0,452.0,166.0,424.0,907.0,1681.0
2008,258.6,132.0,1027.46,1896.6,452.0,157.6,421.6,846.0,1896.6
2009,147.0,44.0,1403.43,1405.0,406.0,42.0,301.0,853.0,1405.0
2010,216.0,92.0,1653.239,1646.0,386.0,109.0,374.0,890.0,1646.0
2011,223.0,34.0,1702.194,1722.0,507.0,114.0,377.0,861.0,1722.0
2012,175.5,45.9,1053.072,1560.0,302.7,104.2,295.3,-4.7,1560.0
2015,292.9,103.0,1854.405,1884.9,407.9,212.1,455.6,130.1,1884.9
2016,235.5,80.5,1518.231,1941.6,707.1,140.4,417.6,149.6,1941.6
2017,219.3,232.0,1268.2,2046.9,826.3,121.2,427.8,356.6,2046.9
2018,218.7,109.0,1367.254,2222.8,814.3,127.0,439.5,425.5,2222.8
2000,-0.682,2.205,19.86,1.386,0.056,-1.064,1.223,10.317,1.386
2001,0.455,3.714,24.035,95.844,6.812,-1.176,13.641,6.308,95.844
2002,-0.915,-1.852,4.819,1.345,0.089,-1.122,0.611,3.655,1.345
2003,0.746,-1.948,11.3732,3.148,3.023,0.131,1.618,1.477,3.148
2004,1.002,0.725,17.9561,5.255,2.031,0.193,2.268,2.202,5.255
2005,-1.644,-3.613,26.6986,3.572,2.144,-2.983,0.484,-1.411,3.572
2010,-2.124,-14.187,13.4845,0.019,0.844,-2.202,0.019,-123.119,0.019
2011,4.611,14.144,5.4308,5.2,1.909,4.586,4.611,-108.975,5.2
2012,-0.051,1.968,2.4221,0.5,0.0,-0.06,-0.051,-107.007,0.5
1999,9.352,4.081,114.205,39.346,45.631,3.997,9.352,84.367,39.346
2000,12.322,14.111,113.3265,45.1,40.303,7.203,12.322,96.499,45.1
2001,16.611,16.066,200.7825,54.609,46.705,9.665,16.611,105.249,54.609
2002,10.854,7.535,201.8508,49.185,52.657,3.872,16.66,104.422,49.185
2003,11.426,12.659,201.3828,48.285,54.127,4.703,17.745,115.992,48.285
2004,13.176,17.813,321.7422,52.057,48.266,6.667,19.647,130.089,52.057
2005,12.666,6.09,383.1143,55.525,48.039,5.709,21.83,127.634,55.525
2006,7.944,6.469,433.2674,77.434,60.687,-0.646,19.703,124.323,77.434
2007,24.998,-13.844,376.3106,134.837,135.539,16.228,38.472,102.447,134.837
2008,10.896,4.713,349.7488,116.382,132.288,2.579,22.374,98.707,116.382
2009,0.286,-3.649,216.7513,89.528,73.806,-7.258,9.382,90.071,89.528
2010,10.686,-0.623,171.488,79.792,72.179,3.465,17.144,88.72,79.792
2011,22.564,7.097,144.2165,98.592,53.879,15.237,30.76,94.935,98.592
2012,32.171,18.489,229.6654,127.187,36.633,23.742,40.661,111.659,127.187
2013,23.426,19.646,300.7057,101.661,34.0,13.751,31.349,128.679,101.661
2014,18.036,8.05,280.4541,88.68,32.839,10.156,30.27,134.968,88.68
2015,47.339,15.764,337.9523,153.119,201.958,32.702,58.641,147.049,153.119
2016,38.626,6.993,223.3678,144.196,198.026,23.244,50.441,151.504,144.196
2017,13.459,-9.451,281.3619,129.829,180.159,-1.767,28.287,140.033,129.829
2018,17.382,13.05,277.16,81.281,170.196,3.626,32.154,151.111,81.281
1999,137.002,-299.519,421.8739,2397.979,2164.002,4.996,740.525,-1182.802,2397.979
1999,896.544,269.384,2974.8698,2808.441,2254.463,639.088,896.544,896.602,2808.441
2000,968.957,241.669,5321.6348,4011.852,2559.51,721.024,968.957,941.958,4011.852
2001,1261.637,422.812,4537.4967,10378.931,3235.73,960.101,1261.637,1132.256,10378.931
2002,-190.588,-627.653,957.0733,2988.487,154.998,-499.14,-190.588,327.477,2988.487
2003,156.949,-349.942,1620.1117,2472.432,5159.92,-169.986,156.949,-89.294,2472.432
2004,805.529,-305.561,2707.7795,2756.121,4564.552,506.104,805.529,-416.431,2756.121
2005,874.188,67.136,5157.4625,3037.887,3640.91,566.047,874.188,-387.346,3037.887
2006,1005.454,320.493,7591.7235,3121.489,3409.993,732.32,1005.454,-32.49,3121.489
2007,1094.302,412.914,10637.1186,3307.02,3982.712,817.288,1094.302,403.945,3307.02
2008,1083.417,395.447,5734.665,3385.916,4155.432,809.505,1083.417,688.297,3385.916
2009,1201.9,392.8,3981.5036,3426.8,4417.0,919.8,1201.9,932.8,3426.8
2010,1250.3,411.7,4120.1455,3902.9,4686.0,926.8,1250.3,1243.3,3902.9
1999,33.609,-2.855,322.3856,333.697,120.905,11.675,117.192,46.329,333.697
2000,48.547,12.053,502.6446,392.608,134.639,27.372,128.401,37.119,392.608
2001,31.015,-1.823,258.6125,394.601,140.53,9.801,112.569,39.005,394.601
2002,32.599,3.395,289.3464,416.975,64.084,20.607,115.293,54.079,416.975
1999,3.73,2.884,41.306,58.019,0.0,1.813,23.142,57.0,58.019
2000,6.341,3.955,57.611,72.516,0.0,3.822,31.304,60.117,72.516
2001,-0.362,-4.084,33.7746,60.491,0.0,-3.337,23.455,53.863,60.491
2002,5.909,2.685,42.4192,67.74,0.0,3.107,28.578,53.807,67.74
2003,3.437,1.397,48.24,60.788,0.0,0.918,27.613,54.182,60.788
2004,8.626,4.709,73.968,80.171,0.0,6.145,40.999,57.658,80.171
1999,-21.011,-26.765,42.2049,143.775,0.378,-26.299,1.102,-12.524,143.775
1999,4152.0,1541.0,45869.2349,23735.0,2457.0,3271.0,7068.0,9577.0,23735.0
2000,4624.0,1659.0,38195.0028,25023.0,3941.0,3629.0,7758.0,10263.0,25023.0
2001,3471.0,-99.0,27562.1501,23652.0,4731.0,2748.0,6384.0,9449.0,23652.0
2002,3238.0,-220.0,20507.832,22274.0,4719.0,2508.0,5950.0,8341.0,22274.0
2003,2855.0,1324.0,28827.6919,23103.0,4961.0,2194.0,5801.0,9940.0,23103.0
2004,2996.0,1281.0,30098.9603,25601.0,4069.0,2346.0,6287.0,10905.0,25601.0
2005,3545.0,1655.0,30898.2418,27653.0,3082.0,2848.0,7209.0,11697.0,27653.0
2006,4338.0,2083.0,36218.7821,31367.0,3909.0,3544.0,8537.0,11256.0,31367.0
2007,5104.0,2444.0,45965.3298,34589.0,5419.0,4267.0,9621.0,13729.0,34589.0
2008,5446.0,2792.0,24116.4584,36556.0,5865.0,4541.0,10375.0,12441.0,36556.0
2009,4820.0,2153.0,29956.9928,30908.0,6246.0,3860.0,9094.0,13058.0,30908.0
2010,4723.0,2022.0,41624.28,33370.0,5755.0,3734.0,9400.0,14030.0,33370.0
2011,4267.0,2067.0,42104.945,36529.0,6881.0,3317.0,9569.0,14639.0,36529.0
2012,5527.0,2926.0,49684.316,37665.0,6395.0,4599.0,10730.0,16460.0,37665.0
2013,7155.0,3924.0,71615.806,39055.0,6801.0,6164.0,12248.0,21201.0,39055.0
2014,7353.0,4239.0,78157.424,40306.0,6046.0,6429.0,12798.0,21656.0,40306.0
2015,8257.0,4768.0,79790.328,38581.0,5554.0,7374.0,13200.0,23612.0,38581.0
2016,8361.0,4809.0,88138.68,39302.0,12182.0,7331.0,13704.0,25996.0,39302.0
2017,9237.0,1655.0,115158.024,40534.0,12573.0,8122.0,14858.0,26020.0,40534.0
2018,8871.0,6765.0,96394.752,41802.0,9756.0,7755.0,14683.0,30541.0,41802.0
1999,-0.323,-0.113,4.764,4.37,0.193,-0.488,1.223,-75.786,4.37
2000,-0.026,-0.189,2.2835,4.552,0.337,-0.176,1.387,-75.975,4.552
2001,-0.409,-4.577,11.7039,4.796,6.833,-1.433,2.489,-5.204,4.796
2002,1.616,-3.969,10.0128,17.99,7.331,-0.712,5.408,-9.173,17.99
2003,5.106,2.927,10.2092,32.724,28.241,2.526,11.275,-6.246,32.724
2004,7.711,0.888,66.6988,47.726,24.932,4.227,15.91,-5.358,47.726
2005,19.34,7.175,210.2442,105.344,54.937,13.218,34.916,1.817,105.344
2006,88.774,35.626,650.4883,307.304,561.446,66.656,124.31,37.443,307.304
2007,179.763,50.44,517.961,570.967,508.3,124.782,229.517,87.883,570.967
2008,169.926,-39.464,196.2125,675.948,579.044,102.254,229.713,48.419,675.948
2009,77.951,-21.19,269.0988,506.253,475.206,-5.047,126.816,25.927,506.253
2010,93.013,-39.512,522.689,659.665,478.225,4.089,161.545,-16.133,659.665
1999,2434.599,783.634,25985.2084,6302.271,3750.413,1615.627,2434.599,2917.561,6302.271
2000,2620.7,1928.8,19541.9385,7067.0,4611.7,1692.9,2620.7,3852.9,7067.0
2001,2839.1,1067.0,19169.0169,7598.9,3861.5,1756.9,2839.1,4485.7,7598.9
2002,3033.1,924.3,15870.333,7983.4,6145.5,1944.7,3033.1,4990.8,7983.4
2003,3164.7,1330.1,14562.9575,7979.9,5581.2,1917.0,4662.8,5959.1,7979.9
2004,3272.2,1046.2,17761.2677,8246.1,5352.4,1972.5,4796.4,6628.2,8246.1
2005,3650.2,1331.4,24205.5386,9487.0,5782.9,2167.6,5445.7,7292.3,9487.0
2006,2608.965,1129.4,22045.3229,7884.0,2697.4,1369.065,4364.265,8000.3,7884.0
1999,3.098,2.046,15.7216,16.788,0.288,1.716,7.921,6.951,16.788
2000,2.989,1.499,14.7252,18.738,0.551,1.43,8.543,8.45,18.738
2001,2.923,-1.938,16.4882,20.398,0.673,1.383,8.61,6.182,20.398
1999,40.8,24.38,1892.685,184.705,0.345,30.909,91.531,42.656,184.705
2000,58.456,33.373,685.0305,271.568,0.235,42.446,135.946,67.179,271.568
2001,-5.172,-18.286,674.965,126.502,0.106,-26.176,57.902,48.893,126.502
2002,-0.643,-236.064,623.2782,457.769,180.039,-61.216,182.138,-170.193,457.769
2003,42.578,-451.416,1352.2964,617.789,275.0,1.251,269.46,-622.241,617.789
2004,98.133,22.412,1478.9938,784.023,230.0,60.018,348.288,-599.983,784.023
2005,92.775,25.611,1113.5475,792.371,230.0,53.333,348.06,-574.723,792.371
2006,66.217,-88.152,839.0102,778.788,179.335,25.856,329.59,-662.338,778.788
2007,105.597,57.65,1456.353,741.744,200.0,64.216,326.622,-604.303,741.744
2008,142.583,111.006,1384.3491,860.017,137.616,90.938,388.603,-494.263,860.017
2009,138.216,93.289,2288.0706,802.577,47.116,87.685,362.633,-401.174,802.577
2010,251.413,137.294,3726.0362,1071.849,24.743,198.704,503.406,-329.157,1071.849
2011,385.521,226.585,3347.4926,1418.922,0.0,309.001,684.654,-102.606,1418.922
2012,381.149,202.078,4530.4938,1568.581,0.0,278.86,740.869,99.21,1568.581
2013,457.0,278.1,4667.436,1792.0,0.0,353.6,842.2,378.0,1792.0
2014,693.9,457.7,10983.06,2291.5,0.0,571.2,1121.8,790.0,2291.5
2015,1222.5,798.3,16025.163,3258.4,0.0,1026.7,1717.0,1461.0,3258.4
2016,1378.8,995.2,14078.286,3289.0,0.0,1131.0,1881.0,2252.7,3289.0
2017,1512.5,1010.2,18657.89,3651.4,0.0,1257.7,2069.0,3051.1,3651.4
2018,1620.2,918.4,16091.954,3868.0,0.0,1321.0,2238.9,3724.1,3868.0
2000,217.708,-11.248,29.995,2049.048,1255.332,154.338,382.433,-4.061,2049.048
2001,163.882,-30.984,23.6385,1747.302,1298.684,96.269,322.343,-23.511,1747.302
2002,68.594,-874.601,10.5908,1402.42,69.886,27.324,211.071,-901.818,1402.42
2003,-9.507,834.776,10.4852,330.484,3.777,-10.612,31.563,-58.144,330.484
2004,-4.243,13.44,27.7548,315.894,3.122,-5.389,20.702,-52.975,315.894
2005,16.853,4.573,38.6472,447.815,2.456,15.525,42.497,-48.608,447.815
2006,-4.29,20.536,19.4271,23.102,0.339,-4.39,0.315,-28.402,23.102
2007,-2.87,1.714,23.7813,53.56,0.281,-2.97,5.478,-9.551,53.56
2008,1.375,-20.208,7.384,51.995,0.222,1.223,8.379,-44.496,51.995
2009,-2.761,-7.804,8.1681,36.677,0.0,-2.901,2.95,-42.95,36.677
2010,-5.982,-8.49,5.7153,123.81,0.0,-6.101,-0.475,-49.157,123.81
2011,10.37,5.734,5.942,167.382,0.0,10.236,15.435,-43.548,167.382
2012,-1.101,-1.309,3.0029,96.938,0.0,-1.275,3.546,-44.342,96.938
1999,229.9,91.0,3538.675,795.9,979.0,200.2,543.3,-14.8,795.9
2000,305.0,223.3,10093.75,988.5,1125.6,268.1,721.5,220.7,988.5
1999,68.433,19.317,142.1606,588.933,174.061,37.087,124.371,86.778,588.933
2000,55.277,4.347,100.872,610.655,147.273,22.278,111.693,85.387,610.655
2001,29.086,-37.131,71.618,529.373,170.296,-4.816,79.765,41.5,529.373
2002,30.17,-21.085,27.7856,576.16,178.647,-6.134,85.686,15.755,576.16
2003,37.433,-109.681,13.3995,423.92,175.184,13.271,74.753,-119.894,423.92
1999,1214.476,437.616,5145.863,7039.138,2286.66,565.813,2094.358,2165.245,7039.138
2000,2264.0,1023.0,6483.8585,11993.0,1985.0,1550.0,3319.0,2930.0,11993.0
2001,2446.0,914.0,5547.3125,13413.0,5283.0,1479.0,3743.0,3915.0,13413.0
2002,2512.0,-218.0,4910.0747,11932.0,4976.0,1192.0,3755.0,3228.0,11932.0
2003,2076.0,643.0,4778.2816,14311.0,3868.0,958.0,3376.0,3661.0,14311.0
2004,2453.0,977.0,7555.4817,16733.0,3785.0,1406.0,3742.0,3807.0,16733.0
2005,3098.0,1242.0,11802.6301,22747.0,3759.0,1995.0,4603.0,4388.0,22747.0
2006,4941.0,1916.0,15615.4423,28067.0,3745.0,3618.0,6775.0,6107.0,28067.0
2007,5425.0,1832.0,32335.716,31711.0,3918.0,3747.0,7396.0,7571.0,31711.0
2008,7207.0,2360.0,17493.7741,41165.0,3812.0,5053.0,9504.0,9634.0,41165.0
2009,4412.0,740.0,19797.3545,29614.0,4319.0,1927.0,6665.0,10576.0,29614.0
2010,6036.0,2125.0,25846.1037,33862.0,5537.0,2921.0,8318.0,13095.0,33862.0
2011,6504.0,1703.0,19310.6368,38466.0,6005.0,3439.0,9169.0,14759.0,38466.0
2012,7245.0,2025.0,18087.3229,37691.0,7324.0,3475.0,9856.0,17224.0,37691.0
2013,6149.0,5052.0,27001.062,22284.0,5420.0,2861.0,8429.0,20897.0,22284.0
2014,5486.0,2317.0,21100.3397,10737.0,5919.0,2052.0,6709.0,18642.0,10737.0
2015,1911.0,-3056.0,13867.5101,6636.0,6544.0,-2359.0,3167.0,14973.0,6636.0
2016,1108.0,-6132.0,19716.2177,4762.0,6694.0,-3219.0,1882.0,8443.0,4762.0
2017,-2185.0,-4074.0,14955.6134,5466.0,6397.0,-5392.0,-1568.0,4911.0,5466.0
2018,2543.0,-282.0,11803.1175,6323.0,6605.0,639.0,3266.0,3951.0,6323.0
1999,386.568,119.389,752.7478,2210.884,155.168,204.551,386.568,373.067,2210.884
2000,198.603,7.679,430.4872,2344.354,145.578,3.363,198.603,379.638,2344.354
2001,-76.35,-147.871,118.048,2065.913,222.955,-276.233,-76.35,234.265,2065.913
2002,44.424,-387.909,60.6834,2047.116,712.982,-141.05,556.11,-254.984,2047.116
2003,218.522,57.42,444.0936,2254.497,697.432,47.251,665.178,-187.067,2254.497
2004,85.941,-89.023,236.7879,2338.957,640.19,-54.003,533.292,-288.617,2338.957
2005,0.0,-537.0,3033.001,5077.0,2749.0,-88.0,780.0,-826.0,5077.0
2006,760.0,304.0,4915.6434,11557.0,2907.0,585.0,2429.0,-519.0,11557.0
2007,659.0,427.0,1351.3342,11700.0,3031.0,470.0,2380.0,-85.0,11700.0
2008,-531.0,-2210.0,882.0935,12118.0,3634.0,-746.0,1151.0,-2242.0,12118.0
2009,425.0,-205.0,779.7385,10458.0,4024.0,183.0,1959.0,-2451.0,10458.0
2010,1033.0,502.0,1620.3688,11908.0,4003.0,785.0,2651.0,-2033.0,11908.0
2011,714.0,71.0,821.9332,13055.0,4130.0,452.0,2403.0,-1974.0,13055.0
2012,1171.0,637.0,2193.7905,13831.0,4376.0,896.0,2857.0,-1346.0,13831.0
1999,42.346,9.733,50.4023,424.354,110.966,27.596,148.164,72.383,424.354
2000,33.671,5.333,49.9605,422.531,108.425,17.951,139.693,74.149,422.531
2001,31.208,2.816,48.601,417.351,125.123,14.222,138.087,72.786,417.351
2002,29.732,-16.655,32.3548,445.096,104.21,12.77,143.171,43.076,445.096
2003,22.553,-14.158,26.5034,419.928,103.626,5.139,138.325,28.517,419.928
2004,28.803,1.953,39.2388,433.869,2.79,11.809,135.593,33.61,433.869
2005,4.5,-17.633,37.3457,445.172,1.963,-11.5,126.848,14.001,445.172
